date_,div,rrc_name,branch,sku_tp,sku_wh,coverage_rate
2025-05-27,05. див. Юг,Ростов склад,Матвеев Курган ПВЗ на Московской,8995,48497,18.55
2025-05-27,05. див. Юг,Ростов склад,Ростов Обсерваторная,9568,48497,19.73
2025-05-27,05. див. Юг,Ростов склад,Ростов Портовая 386 ТП,6824,48497,14.07
2025-05-27,05. див. Юг,Ростов склад,Ростов Ромашка ТП,2101,48497,4.33
2025-05-27,05. див. Юг,Ростов склад,Ростов ТП 50-летия Ростсельмаша,20588,48497,42.45
2025-05-27,05. див. Юг,Ростов склад,Ростов ТРЦ Орбита ТП,7031,48497,14.5
2025-05-27,05. див. Юг,Ростов склад,Ростов ТРЦ РИО ТП,6618,48497,13.65
2025-05-27,05. див. Юг,Ростов склад,Севастополь Ковпака ТП,16097,48497,33.19
2025-05-27,05. див. Юг,Ростов склад,Симферополь ТРЦ ФМ ТП,18844,48497,38.86
2025-05-27,05. див. Юг,Ростов склад,Симферополь ТЦ Виалаки ТП,9277,48497,19.13
2025-05-27,05. див. Юг,Ростов склад,Ставрополь Бруснева ТП,16102,48497,33.2
2025-05-27,05. див. Юг,Ростов склад,Таганрог ТП на Бульварной,12217,48497,25.19
2025-05-27,05. див. Юг,Ростов склад,Ялта Дарсановский ТП,10781,48497,22.23
2025-05-27,06. див. Средняя Волга,Самара Склад,Оренбург 70 лет ВЛКСМ ТП,13430,42772,31.4
2025-05-27,06. див. Средняя Волга,Самара Склад,Пенза ТЦ Лента ТП,12987,42772,30.36
2025-05-27,06. див. Средняя Волга,Самара Склад,Самара Магазин склад 5 просека,3648,42772,8.53
2025-05-27,06. див. Средняя Волга,Самара Склад,Самара Магазин склад на Лукачева,3217,42772,7.52
2025-05-27,06. див. Средняя Волга,Самара Склад,Самара ТЦ Империя ТП,16335,42772,38.19
2025-05-27,06. див. Средняя Волга,Уфа Склад,Уфа Технопоинт ТЦ ДомПроДом,24164,39594,61.03
2025-05-27,07. див. Верхняя Волга,Казань Склад,Йошкар-Ола Технопоинт,10182,46151,22.06
2025-05-27,07. див. Верхняя Волга,Казань Склад,Казань ТП ТЦ Порт,18429,46151,39.93
2025-05-27,07. див. Верхняя Волга,Казань Склад,Наб. Челны ТЦ Омега Технопоинт,13729,46151,29.75
2025-05-27,07. див. Верхняя Волга,Казань Склад,Нижнекамск Технопоинт,11519,46151,24.96
2025-05-27,07. див. Верхняя Волга,Казань Склад,Саранск Технопоинт,13075,46151,28.33
2025-05-27,07. див. Верхняя Волга,Казань Склад,Ульяновск ТП Пушкаревское кольцо,14735,46151,31.93
2025-05-27,07. див. Верхняя Волга,Казань Склад,Чебоксары ТП ТЦ МТВ,11247,46151,24.37
2025-05-27,07. див. Верхняя Волга,Киров Склад,Ижевск Технопоинт,17032,35511,47.96
2025-05-27,07. див. Верхняя Волга,Киров Склад,Киров ТП ПВЗ Чистые Пруды,4045,35511,11.39
2025-05-27,07. див. Верхняя Волга,Киров Склад,Сыктывкар ТЦ Аврора ТП,11706,35511,32.96
2025-05-27,07. див. Верхняя Волга,Киров Склад,Ухта ТП на Заводской,10603,35511,29.86
2025-05-27,08. див. Центральный,Пушкино Склад,"Москва ТЦ Универмаг ""Московский"" ТП",27179,43840,62.0
2025-05-27,08. див. Центральный,Пушкино Склад,Тверь Рубин 2 ТП,22414,43840,51.13
2025-05-27,08. див. Центральный,Софьино Склад,Москва ТЦ АрмадаХоум ТП,26334,41094,64.08
2025-05-27,08. див. Центральный,Софьино Склад,Подольск Технопоинт,23190,41094,56.43
2025-05-27,09. див. Черноземье,Волгоград Склад,Астрахань Торг.Склад,12818,45488,28.18
2025-05-27,09. див. Черноземье,Волгоград Склад,Волжский Технопоинт,10003,45488,21.99
2025-05-27,09. див. Черноземье,Воронеж Склад,Белгород Торг. Склад,15579,45591,34.17
2025-05-27,09. див. Черноземье,Воронеж Склад,Воронеж Технопоинт,15358,45591,33.69
2025-05-27,09. див. Черноземье,Воронеж Склад,Курск Торг. Склад,14803,45591,32.47
2025-05-27,09. див. Черноземье,Воронеж Склад,Липецк Торг. Склад,14193,45591,31.13
2025-05-27,09. див. Черноземье,Воронеж Склад,Старый Оскол Торг. Склад,12371,45591,27.13
2025-05-27,09. див. Черноземье,Воронеж Склад,Тамбов Торг. Склад,13964,45591,30.63
2025-05-27,09. див. Черноземье,Тула Склад,Брянск Торг. Склад,15939,46287,34.44
2025-05-27,09. див. Черноземье,Тула Склад,Калуга Торг. Склад,15035,46287,32.48
2025-05-27,09. див. Черноземье,Тула Склад,Орёл Торг. Склад,12573,46287,27.16
2025-05-27,09. див. Черноземье,Тула Склад,Рязань Торг. Склад,14458,46287,31.24
2025-05-27,09. див. Черноземье,Тула Склад,Смоленск Торг. Склад,14468,46287,31.26
2025-05-27,10. див. Приволжский,Владимир склад (Гвоздика),Архангельск Технопоинт,16729,52607,31.8
2025-05-27,10. див. Приволжский,Владимир склад (Гвоздика),Вологда ТЦ РИО Технопоинт,20398,52607,38.77
2025-05-27,10. див. Приволжский,Владимир склад (Гвоздика),Иваново Технопоинт ТЦ Евролэнд ,18377,52607,34.93
2025-05-27,10. див. Приволжский,Владимир склад (Гвоздика),Кострома Технопоинт ТЦ Солнечный,15261,52607,29.01
2025-05-27,10. див. Приволжский,Владимир склад (Гвоздика),Н.Новгород ТП на Карла Маркса,18836,52607,35.81
2025-05-27,10. див. Приволжский,Владимир склад (Гвоздика),Н.Новгород Технопоинт,23373,52607,44.43
2025-05-27,10. див. Приволжский,Владимир склад (Гвоздика),Северодвинск Гранд ТП,14514,52607,27.59
2025-05-27,10. див. Приволжский,Владимир склад (Гвоздика),Череповец Технопоинт,17059,52607,32.43
2025-05-27,10. див. Приволжский,Владимир склад (Гвоздика),Ярославль ТЦ Family Room ТП,9171,52607,17.43
2025-05-27,10. див. Приволжский,Владимир склад (Гвоздика),Ярославль ТЦ Тандем ТП,22452,52607,42.68
2025-05-27,11. див. Северо-Западный,Санкт-Петербург Склад,Мурманск Позднякова ТП,17829,56882,31.34
2025-05-27,11. див. Северо-Западный,Санкт-Петербург Склад,Петрозаводск Флотилии ТП,14586,56882,25.64
2025-05-28,01. див. Дальний Восток,Владивосток Склад,Владивосток Некрасовская ТП,18667,29837,62.56
2025-05-28,01. див. Дальний Восток,Прим Аэртон,Уссурийск 5-й км. ТП,11986,46795,25.61
2025-05-28,01. див. Дальний Восток,Хабаровск Склад,Благовещенск Набережная ТП,17393,42805,40.63
2025-05-28,01. див. Дальний Восток,Хабаровск Склад,Комсомольск Вокзальная ТП,13923,42805,32.53
2025-05-28,01. див. Дальний Восток,Хабаровск Склад,Хаб Проспект ТП,17962,42805,41.96
2025-05-28,01. див. Дальний Восток,Хабаровск Склад,Хаб Южный ТП,11483,42805,26.83
2025-05-28,02. див. Восточная Сибирь,Иркутск Склад,Ангарск ДСК ТП,10809,32992,32.76
2025-05-28,02. див. Восточная Сибирь,Иркутск Склад,Братск ТП Центр,14737,32992,44.67
2025-05-28,02. див. Восточная Сибирь,Иркутск Склад,Иркутск Баррикад ТП,17272,32992,52.35
2025-05-28,02. див. Восточная Сибирь,Иркутск Склад,Улан-Удэ Стрелка ТП,16395,32992,49.69
2025-05-28,02. див. Восточная Сибирь,Красноярск Склад,Абк Айсберг ТП,17112,52357,32.68
2025-05-28,02. див. Восточная Сибирь,Красноярск Склад,Кра ТК Планета Мебели ТП,19279,52357,36.82
2025-05-28,02. див. Восточная Сибирь,Красноярск Склад,Кра ТЦ Апельсин ТП,19278,52357,36.82
2025-05-28,02. див. Восточная Сибирь,Красноярск Склад,Кра ТЦ Красноярье ТП,18475,52357,35.29
2025-05-28,03. див. Западная Сибирь,Барнаул Склад,Бийск Технопоинт,17329,29672,58.4
2025-05-28,03. див. Западная Сибирь,Барнаул Склад,Новоалтайск Технопоинт,20891,29672,70.41
2025-05-28,03. див. Западная Сибирь,Новосибирск Склад,Белово Технопоинт,13857,44977,30.81
